time,open,high,low,close
1602163800,342.85,343.85,341.86,343.78
1602250200,345.56,347.35,344.89,346.85
1602509400,349.59,354.02,349.06,352.43
1602595800,352.28,352.4651,349.09,350.13
1602682200,350.75,351.93,347.14,347.93
1602768600,343.71,348.02,343.13,347.5
1602855000,348.96,350.75,347.1,347.29
1603114200,348.65,349.33,341.04,342.01
1603200600,343.46,346.88,342.64,343.38
1603287000,343.33,348.6847,342.4,342.73
1603373400,342.96,345.24,340.65,344.61
1603459800,345.93,345.99,343.13,345.78
1603719000,342.13,342.98,335.62,339.39
1603805400,339.76,340.12,337.99,338.22
1603891800,332.1,332.84,326.13,326.66
1603978200,326.91,333.395,325.09,329.98
1604064600,328.28,329.69,322.6,326.54
1604327400,330.2,332.36,327.24,330.2
1604413800,333.69,338.25,330.2935,336.03
1604500200,340.86,347.94,339.59,343.54
1604586600,349.24,352.19,348.86,350.24
1604673000,349.93,351.51,347.65,350.16
1604932200,363.97,364.38,354.06,354.56
1605018600,353.49,355.18,350.51,354.04
1605105000,356.4,357.56,355.06,356.67
1605191400,355.58,356.7182,351.26,353.21
1605277800,355.27,358.9,354.71,358.1
1605537000,360.98,362.78,359.59,362.57
1605623400,359.97,361.92,358.34,360.62
1605709800,360.91,361.5,356.24,356.28
1605796200,355.6,358.18,354.15,357.78
1605882600,357.5,357.72,355.25,355.33
1606141800,357.28,358.82,354.865,357.46
1606228200,360.21,363.81,359.29,363.22
1606314600,363.13,363.16,361.48,362.66
1606487400,363.84,364.18,362.58,363.67
1606746600,362.83,363.12,359.17,362.06
1606833000,365.57,367.68,364.93,366.02
1606919400,364.82,366.96,364.2,366.79
1607005800,366.68,368.19,365.5,366.69
1607092200,367.32,369.85,367.22,369.85
1607351400,369.02,369.62,367.72,369.09
1607437800,367.72,370.78,367.67,370.17
1607524200,370.88,371.05,365.95,366.85
1607610600,365.37,367.86,364.43,366.73
1607697000,364.9,366.7402,363.26,366.3
1607956200,368.64,369.8,364.47,364.66
1608042600,367.4,369.59,365.92,369.59
1608129000,369.82,371.16,368.8676,370.17
1608215400,371.94,372.46,371.05,372.24
1608301800,370.97,371.15,367.02,369.18
1608561000,364.97,378.46,362.03,367.86
1608647400,368.21,368.3317,366.03,367.24
1608733800,368.28,369.62,367.2172,367.57
1608820200,368.08,369.03,367.45,369
1609165800,371.74,372.59,371.07,372.17
1609252200,373.81,374,370.83,371.46
1609338600,372.34,373.1,371.57,371.99
1609425000,371.78,374.66,371.232,373.88
