time,open,high,low,close,Volume
1631631600,149.67,149.85,149.59,149.71,136783
1631632500,149.71,149.96,149.6,149.85,129386
1631633400,149.84,150.44,149.81,150.29,204339
1631634300,150.28,150.35,150.01,150.27,131840
1631635200,150.26,150.37,149.55,149.58,184871
1631636100,149.58,149.63,149.34,149.44,89877
1631637000,149.44,149.49,148.93,148.965,143896
1631637900,148.96,149.14,148.8,149.01,146092
1631638800,148.98,149.16,148.29,148.69,214816
1631639700,148.66,149.07,148.63,148.94,142162
1631640600,148.93,148.95,148.38,148.82,157475
1631641500,148.84,149.08,148.49,148.57,166217
1631642400,148.58,148.6,147.91,148.095,229149
1631643300,148.1,148.1,146.91,147.59,392283
1631644200,147.59,147.73,147.24,147.66,207479
1631645100,147.65,147.77,147.28,147.75,148783
1631646000,147.75,147.87,147.59,147.625,114480
1631646900,147.62,147.67,147.22,147.265,171648
1631647800,147.27,147.72,147.24,147.66,173721
1631648700,147.65,148.32,147.51,148.18,489833
1631649600,148.32,148.39,148.32,148.39,200
1631651400,148.27,148.27,148.27,148.27,212
1631705400,148.25,148.25,148.25,148.25,300
1631708100,148.3,148.3,148.3,148.3,100
1631709900,148.4,148.4,148.4,148.4,329
1631711700,148.52,148.52,148.51,148.51,458
1631712600,148.56,149.07,147.53,147.57,333424
1631713500,147.58,148.03,146.96,147.44,341465
1631714400,147.46,147.57,146.66,146.7,238647
1631715300,146.71,146.96,146.49,146.6,250131
1631716200,146.61,147.04,146.38,146.77,165561
1631717100,146.76,147.23,146.76,147.21,109033
1631718000,147.22,147.39,147.07,147.14,79866
1631718900,147.12,147.31,146.93,147.03,87777
1631719800,147.03,147.16,146.79,147.07,85877
1631720700,147.07,147.31,146.84,147.27,91053
1631721600,147.25,147.35,147.13,147.14,71542
1631722500,147.15,147.57,147.13,147.57,80628
1631723400,147.59,148.16,147.54,147.96,221232
1631724300,147.94,148.13,147.83,148.05,155349
1631725200,148.06,148.21,147.87,147.89,132136
1631726100,147.89,148.265,147.87,148.21,79303
1631727000,148.22,148.34,148.13,148.25,68953
1631727900,148.26,148.55,148.14,148.14,72487
1631728800,148.13,148.38,148.1,148.23,79506
1631729700,148.23,148.38,148.11,148.31,62457
1631730600,148.32,148.45,148.25,148.35,71785
1631731500,148.35,148.58,148.29,148.45,87196
1631732400,148.45,148.82,148.36,148.82,107999
1631733300,148.82,149.075,148.78,149.07,134509
1631734200,149.07,149.38,149,149.15,199604
1631735100,149.18,149.43,148.88,149.09,402391
1631736000,148.95,148.95,148.95,148.95,100
1631736900,148.75,148.75,148.75,148.75,300
1631739600,148.74,148.74,148.74,148.74,600
1631742300,148.87,148.87,148.87,148.87,100
1631745900,148.95,148.95,148.95,148.95,100
1631746800,148.95,148.95,148.95,148.95,247
1631793600,148.48,148.48,148.48,148.48,240
1631795400,148.55,148.55,148.5,148.54,600
1631796300,148.67,148.67,148.65,148.65,2700
1631798100,148.43,148.43,148.43,148.43,420
1631799000,148.44,148.97,147.98,148.11,327682
1631799900,148.12,148.27,147.72,147.92,239852
1631800800,147.9,147.98,147.55,147.57,230462
1631801700,147.56,147.79,147.31,147.76,209695
1631802600,147.76,147.86,147.58,147.64,167060
1631803500,147.62,147.87,147.32,147.69,204544
1631804400,147.68,147.78,147.46,147.54,118564
1631805300,147.54,147.58,147.23,147.53,190925
1631806200,147.53,147.85,147.47,147.66,116346
1631807100,147.65,147.74,147.49,147.71,135253
1631808000,147.71,147.89,147.65,147.81,108834
1631808900,147.81,148.1,147.81,147.87,122931
1631809800,147.88,148.24,147.86,148.23,102019
1631810700,148.23,148.23,148,148.1,102466
1631811600,148.1,148.1,147.89,147.99,90145
1631812500,148,148.13,147.89,147.96,55094
1631813400,147.96,147.99,147.7,147.74,83757
1631814300,147.73,148.32,147.71,148.21,136378
1631815200,148.21,148.39,148.09,148.22,122797
1631816100,148.23,148.26,148.03,148.12,71743
1631817000,148.11,148.29,148.08,148.1,91731
1631817900,148.12,148.48,148.07,148.43,122436
1631818800,148.43,148.87,148.42,148.81,194468
1631819700,148.81,148.85,148.58,148.58,177907
1631820600,148.59,148.81,148.59,148.75,218246
1631821500,148.77,148.93,148.66,148.86,511488
1631829600,148.7,148.7,148.7,148.7,295
1631832300,148.68,148.68,148.68,148.68,100
1631880000,148.81,148.81,148.81,148.81,112
1631884500,149.19,149.2,148.79,148.79,1672
1631885400,148.82,148.82,147.47,147.48,378103
1631886300,147.47,147.58,146.96,147.28,323876
1631887200,147.29,147.29,146.56,146.73,415819
1631888100,146.72,147.34,146.6,147.07,365846
1631889000,147.09,147.14,146.81,146.85,202781
1631889900,146.85,146.88,146.55,146.76,192034
1631890800,146.76,146.9,146.51,146.89,173296
1631891700,146.9,146.97,146.52,146.54,162119
1631892600,146.53,146.55,146.18,146.43,226968
1631893500,146.43,146.63,146.24,146.44,136716
1631894400,146.4,146.74,146.4,146.55,120349
1631895300,146.56,146.68,146.38,146.57,109753
1631896200,146.56,146.85,146.56,146.75,108635
1631897100,146.75,146.95,146.745,146.76,99732
1631898000,146.77,146.78,146.4,146.44,101495
1631898900,146.43,146.47,146.14,146.3,95439
1631899800,146.3,146.39,146.15,146.24,91972
1631900700,146.27,146.27,145.88,146.13,223469
1631901600,146.12,146.27,145.97,146.07,101926
1631902500,146.09,146.11,145.87,145.92,103934
1631903400,145.91,146.09,145.76,146.08,112847
1631904300,146.09,146.25,146.01,146.14,120706
1631905200,146.15,146.29,145.88,145.92,118165
1631906100,145.92,146.26,145.86,145.95,113617
1631907000,145.94,146.28,145.94,146.24,224463
1631907900,146.24,146.31,145.9,146,620842
1631908800,146.06,146.06,145.93,146.01,1280
1631909700,145.97,145.99,145.95,145.99,300
1631910600,145.97,145.97,145.89,145.9,742
1631911500,145.88,145.91,145.88,145.89,1219
1631912400,145.95,145.98,145.94,145.98,2991
1632135600,144.25,144.25,144.05,144.05,3807
1632136500,144.11,144.11,144.11,144.11,170
1632137400,143.67,143.75,143.67,143.75,300
1632138300,143.85,143.85,143.7,143.7,1300
1632139200,143.71,143.71,143.71,143.71,595
1632140100,143.6,143.6,143.16,143.16,2069
1632141000,143.08,143.29,143.08,143.25,4140
1632141900,143.23,143.45,143.23,143.45,6337
1632142800,143.3,143.5,143.3,143.5,1330
1632143700,143.63,143.87,143.63,143.87,4003
1632144600,143.79,144.83,143.06,144.55,632218
1632145500,144.59,144.69,143.37,143.83,394396
1632146400,143.82,143.96,143.08,143.305,297271
1632147300,143.3,143.3,142.48,142.94,324568
1632148200,142.93,143.07,142.61,142.63,162646
1632149100,142.63,142.99,142.48,142.75,124671
1632150000,142.74,143.32,142.51,143.26,171965
1632150900,143.25,143.32,142.91,143.08,109439
1632151800,143.09,143.18,142.69,142.82,92203
1632152700,142.82,142.895,142.49,142.5,128063
1632153600,142.49,142.74,142.31,142.53,235479
1632154500,142.53,142.58,142.11,142.43,152059
1632155400,142.41,142.41,142.1,142.18,71201
1632156300,142.15,142.47,142.1,142.2,103086
1632157200,142.22,142.36,141.86,142.06,189513
1632158100,142.05,142.4,142.03,142.36,120261
1632159000,142.33,142.63,142.26,142.39,97353
1632159900,142.4,142.58,142.34,142.35,94561
1632160800,142.36,142.48,141.97,141.97,157050
1632161700,141.97,142.05,141.64,141.65,162410
1632162600,141.66,141.74,141.29,141.56,199008
1632163500,141.55,141.85,141.27,141.5,182724
1632164400,141.5,141.785,141.35,141.42,159499
1632165300,141.42,142.015,141.37,142.015,153289
1632166200,142.01,142.41,141.95,142.37,272502
1632167100,142.37,143.12,142.16,143.01,671069
1632168000,143,143,142.72,142.73,1263
1632168900,142.8,142.89,142.8,142.89,405
1632169800,142.89,142.91,142.8,142.88,2917
1632170700,142.86,142.92,142.79,142.88,1885
1632171600,142.89,142.9,142.85,142.88,111
1632172500,143,143.05,143,143.03,65
1632173400,143,143,142.94,142.94,85
1632174300,142.9,142.91,142.9,142.9,184
1632177900,142.9,142.9,142.9,142.9,2
1632224700,144.27,144.27,144.27,144.27,100
1632225600,144.27,144.27,144.21,144.22,984
1632226500,144.07,144.15,144.07,144.12,500
1632228300,144.09,144.09,143.9,143.9,2688
1632229200,143.9,143.9,143.76,143.84,1514
1632230100,143.85,143.99,143.85,143.99,1046
1632231000,143.99,144.08,143.18,143.82,350437
1632231900,143.82,144.6,143.81,144.12,324525
1632232800,144.11,144.29,143.38,143.65,249571
1632233700,143.64,143.93,143.42,143.79,219557
1632234600,143.8,143.86,143.36,143.6,118657
1632235500,143.6,143.68,142.89,143.02,175530
1632236400,143.02,143.815,142.78,143.815,129407
1632237300,143.83,143.9,143.42,143.52,98912
1632238200,143.52,144.19,143.52,144.09,149161
1632239100,144.12,144.22,143.92,143.97,85538
1632240000,143.98,144.35,143.93,144.31,100817
1632240900,144.3,144.35,144.04,144.04,106598
1632241800,144.05,144.21,143.95,144.16,76062
1632242700,144.16,144.27,143.73,143.87,99481
1632243600,143.86,143.96,143.71,143.81,96305
1632244500,143.82,143.9,143.46,143.47,101023
1632245400,143.47,143.54,143.32,143.37,72082
1632246300,143.37,143.74,143.3,143.46,102262
1632247200,143.46,143.7,143.44,143.46,79370
1632248100,143.45,143.5,143.2,143.23,100230
1632249000,143.23,143.6,143.21,143.55,105793
1632249900,143.55,144.11,143.48,143.87,144736
1632250800,143.85,144.11,143.85,144.07,103440
1632251700,144.07,144.22,143.87,144.1,127176
1632252600,144.08,144.21,143.89,144.01,116544
1632253500,143.98,143.98,143.4,143.4,357506
1632254400,143.42,143.42,143.34,143.34,2250
1632255300,143.13,143.17,143.11,143.11,400
1632257100,143.07,143.16,143.07,143.16,200
1632258900,143.1,143.1,143.1,143.1,100
1632310200,143.8,143.8,143.8,143.8,400
1632315600,144.2,144.2,144.2,144.2,200
1632316500,144.2,144.5,144.2,144.4,2993
1632317400,144.45,144.57,143.71,144.03,229606
1632318300,144,144.57,143.98,144.57,148236
1632319200,144.6,145.2,144.6,144.97,188653
1632320100,144.99,145.28,144.96,145.15,101238
1632321000,145.15,145.24,144.93,145.1,76869
1632321900,145.09,145.16,144.88,144.88,87889
1632322800,144.94,145.22,144.94,145.14,67210
1632323700,145.14,145.28,145.02,145.11,50000
1632324600,145.1,145.49,145.1,145.48,66966
1632325500,145.48,145.84,145.31,145.53,161665
1632326400,145.52,145.61,145.38,145.52,37495
1632327300,145.5,145.63,145.44,145.5,53192
1632328200,145.5,145.69,145.28,145.29,53696
1632329100,145.29,145.38,145.19,145.24,51228
1632330000,145.23,145.25,145.08,145.16,44090
1632330900,145.16,145.32,145.05,145.28,53800
1632331800,145.26,145.39,145.16,145.18,52443
1632332700,145.17,145.28,145.035,145.28,53561
1632333600,145.29,146.17,144.77,146.1,275647
1632334500,146.1,146.42,145.84,146.09,221333
1632335400,146.09,146.15,145.45,145.67,231334
1632336300,145.68,145.73,145.06,145.37,254847
1632337200,145.41,145.92,145.22,145.85,231924
1632338100,145.85,146.42,145.77,146.16,241402
1632339000,146.17,146.22,145.79,145.85,170804
1632339900,145.86,146.24,145.7,145.8,451344
1632345300,145.88,145.88,145.87,145.87,399
1632349800,146.04,146.04,146.04,146.04,550
1632394800,147.1,147.16,147.03,147.16,1286
1632396600,147.45,147.45,147.4,147.4,800
1632397500,147.33,147.33,147.33,147.33,200
1632398400,147.19,147.19,147.19,147.19,100
1632399300,147.19,147.19,147.16,147.16,2007
1632401100,147.04,147.04,146.85,146.85,200
1632402900,146.79,146.82,146.65,146.66,2197
1632403800,146.66,146.74,145.65,146.38,410248
1632404700,146.39,146.64,146.19,146.28,214698
1632405600,146.28,146.88,146.245,146.81,179212
1632406500,146.82,146.98,146.66,146.78,149643
1632407400,146.78,146.78,146.56,146.64,108490
1632408300,146.63,147.08,146.61,146.94,128810
1632409200,146.93,146.98,146.58,146.775,105738
1632410100,146.795,146.85,146.37,146.64,88980
1632411000,146.65,146.87,146.55,146.56,74222
1632411900,146.52,146.94,146.52,146.92,86325
1632412800,146.92,146.93,146.51,146.57,88250
1632413700,146.56,146.7,146.52,146.58,66489
1632414600,146.59,146.76,146.59,146.65,54308
1632415500,146.66,146.78,146.6,146.6,85230
1632416400,146.59,146.82,146.54,146.65,114370
1632417300,146.66,146.92,146.63,146.91,83494
1632418200,146.92,146.96,146.82,146.93,57125
1632419100,146.94,147.03,146.88,147.02,56863
1632420000,147.02,147.02,146.81,146.85,69239
1632420900,146.86,146.89,146.73,146.77,59002
1632421800,146.77,146.92,146.72,146.74,92538
1632422700,146.74,146.98,146.73,146.95,64338
1632423600,146.96,146.97,146.72,146.73,53934
1632424500,146.73,146.91,146.715,146.81,63353
1632425400,146.81,146.93,146.74,146.89,100228
1632426300,146.88,146.99,146.7,146.75,479681
1632427200,146.83,146.83,146.8,146.8,400
1632428100,146.8,146.8,146.75,146.75,200
1632429000,146.77,146.77,146.77,146.77,100
1632485700,145.7,145.7,145.7,145.7,500
1632486600,145.75,145.75,145.7,145.75,2230
1632487500,145.75,145.75,145.59,145.7,2337
1632488400,145.63,145.63,145.63,145.63,395
1632490200,145.66,146.27,145.57,146.13,329009
1632491100,146.14,146.21,145.78,146.14,182243
1632492000,146.17,146.39,145.84,145.9,157238
1632492900,145.9,146.26,145.76,146.12,122790
1632493800,146.12,146.32,145.98,146.06,104393
1632494700,146.06,146.09,145.74,145.91,102398
1632495600,145.91,146.19,145.88,146.04,91738
1632496500,146.06,146.18,145.88,145.91,74830
1632497400,145.91,146.13,145.85,146.03,61145
1632498300,146.06,146.43,146.02,146.43,116254
1632499200,146.42,146.63,146.29,146.57,73719
1632500100,146.58,146.64,146.49,146.56,85594
1632501000,146.57,146.7,146.45,146.7,40499
1632501900,146.71,146.79,146.55,146.61,59401
1632502800,146.6,146.7,146.5,146.63,61000
1632503700,146.64,146.785,146.6,146.77,63680
1632504600,146.78,146.88,146.61,146.88,59063
1632505500,146.89,146.89,146.69,146.7,50287
1632506400,146.7,146.83,146.7,146.72,35730
1632507300,146.73,146.88,146.71,146.83,35985
1632508200,146.83,146.895,146.77,146.85,40951
1632509100,146.84,147.02,146.83,147.01,60711
1632510000,146.99,147,146.83,146.92,66726
1632510900,146.92,147.29,146.895,147.27,141027
1632511800,147.27,147.47,147.19,147.3,182472
1632512700,147.29,147.35,146.83,146.93,437887
1632513600,146.97,146.97,146.97,146.97,1000
1632740400,145.97,145.97,145.97,145.97,200
1632743100,146.04,146.04,146.04,146.04,100
1632744000,145.86,145.86,145.85,145.85,361
1632744900,145.63,145.63,145.63,145.63,3042
1632745800,145.68,145.69,145.68,145.69,8173
1632746700,145.82,145.82,145.75,145.75,1265
1632747600,145.71,145.71,145.52,145.53,3801
1632748500,145.59,145.59,145.44,145.44,1751
1632749400,145.4,145.96,143.83,144.08,521486
1632750300,144.06,144.42,143.85,144.31,296983
1632751200,144.33,144.95,144.22,144.95,238697
1632752100,144.93,145.57,144.78,145.57,228748
1632753000,145.57,145.65,145.22,145.41,154728
1632753900,145.42,145.62,145.27,145.27,93486
1632754800,145.26,145.59,145.11,145.17,123925
1632755700,145.17,145.35,144.92,144.925,96448
1632756600,144.93,145.1,144.72,144.78,142987
1632757500,144.76,144.85,144.53,144.8,123853
1632758400,144.79,145.11,144.65,145.07,67768
1632759300,145.07,145.13,145,145.1,86060
1632760200,145.07,145.19,144.99,145.19,81153
1632761100,145.19,145.19,144.86,145.09,94925
1632762000,145.09,145.46,145.04,145.34,95357
1632762900,145.32,145.53,145.32,145.46,49568
1632763800,145.46,145.46,145.23,145.24,52342
1632764700,145.24,145.51,145.2,145.51,34216
1632765600,145.52,145.64,145.45,145.53,79361
1632766500,145.55,145.72,145.52,145.71,51655
1632767400,145.72,145.75,145.45,145.56,48007
1632768300,145.56,145.64,145.47,145.53,51948
1632769200,145.55,145.76,145.4,145.75,98859
1632770100,145.73,145.74,145.535,145.56,120766
1632771000,145.56,145.75,145.54,145.72,90598
1632771900,145.72,145.73,145.2,145.39,380956
1632772800,145.37,145.37,145.31,145.33,1700
1632826800,143.11,143.11,143.11,143.11,153
1632828600,142.89,143.02,142.89,143.02,500
1632829500,143.13,143.18,143.13,143.18,300
1632830400,143.06,143.16,143.06,143.16,400
1632832200,142.9,142.9,142.89,142.89,900
1632833100,143,143,143,143,100
1632834000,143.02,143.2,142.98,142.98,600
1632834900,143.3,143.3,142.83,143.1,6630
1632835800,143.19,143.99,142.94,143.6,467044
1632836700,143.6,144.75,143.54,144.59,342200
1632837600,144.6,144.6,143.78,144.16,307122
1632838500,144.13,144.32,143.15,143.68,272547
1632839400,143.69,143.74,143.09,143.12,191202
1632840300,143.12,143.29,142.78,142.87,180493
1632841200,142.87,143.08,142.585,142.6,173507
1632842100,142.595,142.9,142.43,142.72,184343
1632843000,142.71,143.09,142.59,142.73,181878
1632843900,142.74,142.79,142.43,142.75,182153
1632844800,142.74,142.84,142.39,142.76,183547
1632845700,142.75,142.93,142.67,142.76,122808
1632846600,142.76,142.76,142.22,142.22,108992
1632847500,142.22,142.29,141.92,142,203582
1632848400,141.99,142.16,141.82,142.07,150049
1632849300,142.07,142.39,141.98,142.34,106289
1632850200,142.32,142.46,142.08,142.21,94992
1632851100,142.2,142.32,141.9,141.95,119263
1632852000,141.96,142.09,141.7,141.75,128748
1632852900,141.76,142.56,141.75,142.55,130811
1632853800,142.54,142.56,142.13,142.48,145456
1632854700,142.45,142.76,142.44,142.66,147761
1632855600,142.64,142.88,142.5,142.71,156006
1632856500,142.75,142.87,142.35,142.35,200935
1632857400,142.35,142.66,142.29,142.31,224595
1632858300,142.33,142.38,141.77,141.95,895819
1632859200,142.4,142.4,141.9,141.9,3389
1632861000,141.9,141.94,141.9,141.94,1000
1632861900,142,142,142,142,600
1632862800,142.02,142.05,142.02,142.05,400
1632864600,142,142,142,142,100
1632866400,142,142,142,142,300
1632913200,143.32,143.32,143.28,143.28,500
1632914100,142.84,142.84,142.84,142.84,106
1632915000,143.02,143.02,143.02,143.02,200
1632915900,142.99,142.99,142.89,142.89,500
1632916800,142.93,142.93,142.93,142.93,100
1632917700,142.82,142.93,142.82,142.9,700
1632919500,142.87,142.87,142.87,142.87,500
1632920400,142.67,142.67,142.67,142.67,100
1632921300,142.62,142.62,142.54,142.54,227
1632922200,142.47,143.34,142.03,143.15,347044
1632923100,143.16,144.25,143.01,143.95,257276
1632924000,143.96,144.3,143.84,144.08,166950
1632924900,144.11,144.45,143.87,144.15,165222
1632925800,144.18,144.2,143.595,143.92,155446
1632926700,144,144.33,143.8,144.19,140650
1632927600,144.2,144.25,143.9,144.1,70477
1632928500,144.11,144.11,143.63,143.63,81285
1632929400,143.67,143.71,142.97,143.12,125375
1632930300,143.11,143.44,143,143.43,94886
1632931200,143.43,143.63,143.17,143.24,70857
1632932100,143.23,143.32,142.885,143.06,108633
1632933000,143.05,143.43,143.04,143.17,57557
1632933900,143.2,143.62,143.06,143.43,73932
1632934800,143.43,143.48,143.16,143.32,57994
1632935700,143.32,143.49,142.99,143.03,74325
1632936600,143.01,143.03,142.54,142.81,104679
1632937500,142.81,143.2,142.78,143.15,69559
1632938400,143.14,143.9,143.08,143.89,119692
1632939300,143.89,143.96,143.77,143.81,58627
1632940200,143.83,144.03,143.75,143.97,70090
1632941100,143.99,144.06,143.75,143.91,62432
1632942000,143.95,144.01,143.68,143.86,57906
1632942900,143.83,143.86,143.52,143.57,68645
1632943800,143.55,143.55,142.97,142.98,94386
1632944700,142.98,143.09,142.52,142.86,451344
1632945600,142.9,142.96,142.88,142.96,2700
1632949200,143,143,143,143,12461
1632950100,143,143,143,143,5221
1632951000,143,143.05,143,143.05,6950
1632951900,143.1,143.1,143.1,143.1,400
1632952800,143.45,143.45,143.45,143.45,300
1633003200,143.45,143.45,143.45,143.45,139
1633004100,143.41,143.41,143.41,143.41,100
1633005000,143.5,143.5,143.5,143.5,115
1633007700,143.57,143.57,143.57,143.57,200
1633008600,143.67,144.37,143.52,143.75,210683
1633009500,143.75,143.78,143.22,143.32,176776
1633010400,143.34,143.46,142.89,142.96,120645
1633011300,142.96,143.42,142.86,143.03,158863
1633012200,143.03,143.13,142.66,142.82,157474
1633013100,142.86,142.94,142.51,142.64,100670
1633014000,142.61,142.93,142.56,142.8,98267
1633014900,142.82,143.11,142.81,143.03,149566
1633015800,143.04,143.09,142.2,142.34,226919
1633016700,142.34,142.39,141.91,142.11,132247
1633017600,142.1,142.17,141.44,141.68,142585
1633018500,141.65,141.77,141.33,141.47,151918
1633019400,141.46,141.89,141.29,141.67,133604
1633020300,141.64,141.94,141.56,141.79,101405
1633021200,141.78,142.18,141.7,142.08,108701
1633022100,142.08,142.29,141.79,141.84,121537
1633023000,141.82,142.06,141.66,141.99,77327
1633023900,141.99,142.28,141.8,142.25,98591
1633024800,142.28,142.72,142.25,142.57,140997
1633025700,142.58,142.64,142.35,142.64,63783
1633026600,142.65,142.9,142.57,142.84,112814
1633027500,142.83,142.99,142.48,142.48,97949
1633028400,142.49,142.87,142.31,142.75,91294
1633029300,142.76,142.98,142.69,142.72,129049
1633030200,142.7,143.05,142.38,142.41,136780
1633031100,142.41,142.42,141.31,141.36,862087
1633032000,141.44,141.67,141.44,141.67,5478
1633032900,141.63,141.65,141.58,141.6,1173
1633033800,141.59,141.59,141.53,141.53,700
1633034700,141.52,141.59,141.52,141.59,300
1633035600,141.6,141.6,141.58,141.58,200
1633086000,141.18,141.45,141.18,141.45,200
1633086900,141.68,141.68,141.68,141.68,100
1633087800,141.89,141.89,141.89,141.89,1200
1633088700,141.94,142.05,141.94,142,300
1633093200,141.85,141.9,141.85,141.9,200
1633094100,141.8,141.8,141.75,141.75,834
1633095000,141.89,142.04,140.59,140.8,332274
1633095900,140.7,140.89,140.25,140.54,248984
1633096800,140.54,140.68,140.13,140.27,263766
1633097700,140.26,140.26,139.5,139.53,354463
1633098600,139.52,139.7,139.13,139.25,186333
1633099500,139.24,140.06,139.16,140.06,179167
1633100400,140.05,140.27,139.57,140.15,176522
1633101300,140.2,140.42,140,140.02,148188
1633102200,140.02,140.39,139.98,140.33,132482
1633103100,140.33,140.39,140.04,140.3,100194
1633104000,140.32,140.55,140.07,140.26,96377
1633104900,140.25,140.57,140.09,140.49,104849
1633105800,140.5,140.68,140.31,140.62,85107
1633106700,140.66,140.8,140.29,140.42,105010
1633107600,140.44,140.87,140.31,140.73,102958
1633108500,140.75,140.9,140.735,140.77,83758
1633109400,140.8,141.18,140.8,141.18,89772
1633110300,141.18,141.54,141.13,141.35,136467
1633111200,141.35,141.76,141.29,141.35,166190
1633112100,141.35,141.74,141.35,141.56,87995
1633113000,141.57,141.9,141.53,141.77,92212
1633113900,141.77,142.17,141.75,142.06,98407
1633114800,142.09,142.4,142,142.38,80916
1633115700,142.4,142.5,142.2,142.24,98827
1633116600,142.25,142.48,142.14,142.48,139320
1633117500,142.46,142.91,141.93,142.42,543077
1633118400,142.06,142.58,142.06,142.49,36827
1633119300,142.47,142.54,142.47,142.54,300
1633121100,142.45,142.45,142.43,142.43,400
1633122000,142.55,142.555,142.55,142.555,400
1633345200,141.49,141.49,141.49,141.49,169
1633346100,141.38,141.38,141.32,141.35,1320
1633347000,141.5,141.66,141.5,141.66,848
1633347900,141.42,141.42,141.42,141.42,154
1633349700,141.88,141.88,141.88,141.88,238
1633353300,141.7,141.7,141.7,141.7,627
1633354200,141.68,142.2,140.73,140.8,266415
1633355100,140.78,140.9,140.25,140.73,275943
1633356000,140.72,140.88,140.08,140.47,238933
1633356900,140.45,140.49,139.88,139.88,234237
1633357800,139.86,139.91,139.285,139.55,253364
1633358700,139.54,139.54,138.84,139.12,204186
1633359600,139.11,139.36,138.79,139.22,183491
1633360500,139.18,139.49,138.86,139.07,158935
1633361400,139.08,139.14,138.64,138.84,183361
1633362300,138.84,139.39,138.81,139.25,190180
1633363200,139.22,139.25,138.86,138.99,135858
1633364100,138.98,139.08,138.47,138.53,129222
1633365000,138.53,138.67,138.33,138.41,139140
1633365900,138.42,138.68,138.32,138.52,105500
1633366800,138.51,138.9,138.27,138.85,113387
1633367700,138.85,138.87,138.51,138.54,94363
1633368600,138.56,138.83,138.56,138.7,101155
1633369500,138.7,138.98,138.56,138.56,93831
1633370400,138.56,139.03,138.55,138.71,131945
1633371300,138.71,139.22,138.7,138.76,119070
1633372200,138.75,138.91,138.54,138.89,98956
1633373100,138.89,139.07,138.85,138.95,86450
1633374000,138.95,139.31,138.87,138.88,146226
1633374900,138.9,139.01,138.515,138.58,176644
1633375800,138.58,139.01,138.475,138.9,239797
1633376700,138.92,139.23,138.53,139.19,598635
1633377600,139.17,139.33,139.17,139.27,2800
1633378500,139.25,139.25,139.23,139.23,200
1633380300,139.25,139.25,139.25,139.25,100
1633431600,139.45,139.45,139.45,139.45,100
1633434300,139.61,139.61,139.61,139.61,240
1633439700,139.72,139.72,139.42,139.42,300
1633440600,139.63,140.4,139.4,139.6,294913
1633441500,139.65,139.97,139.36,139.82,188620
1633442400,139.83,140.1,139.68,140.01,141433
1633443300,140.01,140.01,139.58,139.87,116048
1633444200,139.88,139.96,139.63,139.84,95739
1633445100,139.85,140.56,139.85,140.54,135581
1633446000,140.55,141.09,140.495,141.02,157423
1633446900,141.01,141.27,141,141.06,109566
1633447800,141.09,141.48,141,141.21,98512
1633448700,141.2,141.54,141,141.54,190953
1633449600,141.54,141.89,141.33,141.78,94297
1633450500,141.78,141.82,141.61,141.78,76478
1633451400,141.795,141.96,141.74,141.81,78372
1633452300,141.755,142.01,141.75,141.93,81735
1633453200,141.94,142,141.6,141.66,85937
1633454100,141.66,141.86,141.61,141.77,54178
1633455000,141.76,142.07,141.76,142.07,62399
1633455900,142.07,142.11,141.89,141.99,43543
1633456800,142,142.19,141.99,142.08,55754
1633457700,142.07,142.11,141.87,142.05,47320
1633458600,142.04,142.22,142.04,142.16,83650
1633459500,142.19,142.2,141.99,142.01,57756
1633460400,141.99,142.11,141.92,142.1,59210
1633461300,142.07,142.1,141.615,141.65,74502
1633462200,141.64,141.73,141.46,141.49,126105
1633463100,141.49,141.62,140.92,141.09,420318
1633464000,140.76,141.21,140.76,141.21,1373
1633464900,141.08,141.17,141.08,141.14,600
1633465800,141.08,141.08,141.08,141.08,204
1633466700,140.94,140.94,140.94,140.94,100
1633473900,141.11,141.11,141.11,141.11,114
1633518000,139.09,139.09,139.09,139.09,100
1633518900,139.28,139.28,139.28,139.28,100
1633522500,139.27,139.43,139.27,139.43,1050
1633524300,139.36,139.5,139.36,139.5,222
1633525200,139.6,139.6,139.49,139.49,430
1633526100,139.85,139.85,139.42,139.6,2641
1633527000,139.53,140.18,139.05,140.12,386887
1633527900,140.1,140.17,138.97,139.12,258200
1633528800,139.08,139.49,138.38,139.44,289330
1633529700,139.43,140.27,139.19,140.02,239663
1633530600,140.02,140.36,140.01,140.25,194121
1633531500,140.23,140.67,140.04,140.27,159464
1633532400,140.3,140.37,139.94,140.22,120195
1633533300,140.23,140.23,139.6,139.69,120249
1633534200,139.73,140,139.66,139.86,88457
1633535100,139.86,140.45,139.79,140.39,109544
1633536000,140.39,140.41,139.9,139.93,116857
1633536900,139.92,140.21,139.76,139.83,86709
1633537800,139.79,140.08,139.72,140.03,86049
1633538700,140,140.06,139.78,139.85,74595
1633539600,139.88,139.91,139.57,139.82,78006
1633540500,139.79,140.42,139.76,140.42,92774
1633541400,140.43,140.85,140.35,140.79,110163
1633542300,140.8,140.91,140.48,140.9,81033
1633543200,140.93,141.29,140.72,141.27,158718
1633544100,141.26,141.43,141.155,141.43,85579
1633545000,141.41,141.65,141.27,141.59,65758
1633545900,141.6,141.65,141.14,141.15,113502
1633546800,141.14,141.41,141.1,141.28,105340
1633547700,141.29,141.47,141.11,141.47,80788
1633548600,141.47,141.49,141.12,141.29,101181
1633549500,141.28,142.145,141.17,142,499091
1633550400,141.99,142.07,141.9,142.05,1516
