time,open,high,low,close,Volume,Volume MA
1532001600,47.4875,48.135,47.4425,48.12,3601440,1903406.4
1532016000,48.1175,48.1325,47.92,48,3042348,1936578
1532030400,47.9825,48.025,47.98,48.025,4400,1827138.2
1532088000,47.9625,48.1075,47.8925,48.0125,2383408,1946288.6
1532102400,48.01,48.0175,47.5425,47.915,3770728,2134145.6
1532116800,47.7725,47.7725,47.7475,47.7625,3200,1977280.4
1532347200,47.7725,47.78,47.3925,47.6725,2845404,1970250
1532361600,47.675,47.99,47.665,47.9,1989136,1943011
1532433600,48.0625,48.415,48.015,48.11,3306136,1975886.4
1532448000,48.105,48.2475,48.0925,48.2475,3112516,2039263
1532520000,48.225,48.41,48.10875,48.3675,2892304,2080385.6
1532534400,48.3675,48.7075,48.355,48.7075,3819708,2270891
1532548800,48.6975,48.6975,48.465,48.6,14072,2168416.2
1532606400,48.455,48.9875,48.4025,48.7375,3807200,2259454.2
1532620800,48.7375,48.75,48.5025,48.5575,2500560,2384182.2
1532635200,48.5075,48.7225,48.41125,48.7175,11916,2258125.6
1532692800,48.685,48.795,48.2875,48.3825,2935144,2276041.2
1532707200,48.3825,48.395,47.53,47.7275,6101332,2422744.6
1532721600,47.6975,47.6975,47.6975,47.6975,2400,2307346
1532952000,47.99,48.0475,47.355,47.485,3633576,2488846.4
1532966400,47.4775,47.5625,47.2675,47.4975,4220200,2519784.4
1533038400,47.6225,47.7525,47.3375,47.6325,3552216,2545277.8
1533052800,47.6375,48.0325,47.6025,47.6525,6113724,2850744
1533067200,47.5825,49.42,47.5825,49.325,545936,2758870.4
1533110400,49.5,49.7025,49.4375,49.6775,5200,2570594
1533124800,49.6775,50.3275,49.3375,49.9825,12638536,3202360.8
1533139200,49.9825,50.44,49.8975,50.4075,7895472,3454864.2
1533153600,50.42,50.4625,50.375,50.445,37352,3357275
1533211200,50.1625,51.76,50.0875,51.6675,14314352,3907685.8
1533225600,51.6725,52.0925,51.5275,51.8575,6128644,4058492.2
1533240000,51.8675,51.8675,51.8475,51.8475,3200,3914037
1533297600,51.7225,51.8875,51.3725,51.755,5233800,3984741.6
1533312000,51.7575,52.1825,51.755,52,4338168,4200946.4
1533326400,51.9975,51.9975,51.9975,51.9975,400,4010606.4
1533556800,52.035,52.2575,51.7675,52.0475,3598708,4065513.8
1533571200,52.05,52.3125,52.0225,52.265,3259080,4227872
1533585600,52.25,52.25,52.25,52.25,4000,4081314.8
1533643200,52.3575,52.37,51.69,51.7825,5346292,4043562.8
1533657600,51.7925,51.9375,51.715,51.78,3564444,4221665
1533672000,51.815,51.815,51.8125,51.815,1200,4040046.2
1533729600,51.5875,51.95,51.135,51.69,5049884,4081530.4
1533744000,51.6975,51.875,51.6425,51.815,2882760,4048057.6
1533758400,51.8125,51.8125,51.7775,51.7775,4024,3742572.6
1533816000,51.8325,52.3975,51.82,52.2375,4308164,3930684
1533830400,52.2375,52.445,52.2075,52.2475,3719168,4116382.4
1533844800,52.245,52.2475,52.21,52.21,5600,3484735.6
1533902400,51.915,52.275,51.8025,51.995,4915740,3335749
1533916800,51.9925,52.04,51.67,51.8825,4902700,3579016.4
1534161600,51.925,52.7375,51.9125,52.32,6978224,3212210
1534176000,52.3175,52.4975,52.19,52.2175,4941372,3152846.4
1534190400,52.25,52.25,52.25,52.25,400,3152706.4
1534248000,52.45,52.6325,52.07,52.32,3743392,3078186
1534262400,52.335,52.4525,52.275,52.43625,2186336,2970594.4
1534276800,52.445,52.4525,52.445,52.4525,800,2970614.4
1534334400,52.065,52.495,52.065,52.1075,4437052,3012531.6
1534348800,52.1025,52.68,52.1025,52.5375,5128188,3105987
1534363200,52.57,52.57,52.57,52.57,400,3105807
1534420800,52.91,53.38,52.845,53.3075,3937432,3035364
1534435200,53.3075,53.4525,53.2275,53.37,4072216,3060752.6
1534449600,53.33,53.33,53.275,53.285,10440,3061214.6
1534507200,53.2325,54.4175,53.2325,54.3275,5763640,3096902.4
1534521600,54.325,54.4875,54.025,54.4,5147688,3210148.8
1534752000,54.525,54.525,54.5,54.5,5600,3210227.6
1534766400,54.545,54.7925,53.7775,53.825,4904180,3240028.4
1534780800,53.825,54.1975,53.78,53.8725,3379600,3223050
1534795200,53.8475,53.8475,53.8475,53.8475,3948,3222967.4
1534852800,54.0975,54.225,53.5075,54.095,4212736,3187817.2
1534867200,54.1125,54.2975,53.6625,53.76,3717416,3128553
1534939200,53.625,54.0875,53.4625,54.0325,2852152,2922249.4
1534953600,54.03,54.0375,53.64,53.7675,2714468,2810904.2
1534968000,53.79,53.79,53.79,53.79,1572,2810962.8
1535025600,53.755,54.26,53.6525,53.8475,3060048,2776795.6
1535040000,53.8675,54.17,53.79,53.8925,2979984,2816478
1535054400,53.935,53.935,53.935,53.935,5600,2816718
1535112000,54.16,54.2225,53.78,54.02,3362080,2762969.4
1535126400,54.025,54.13,53.945,54.03,2726328,2642876.4
1535140800,54.0325,54.0325,54.0325,54.0325,1640,2642938.4
1535356800,54.25,54.25,54.25,54.25,800,2446106.8
1535371200,54.2525,54.68,54.085,54.6425,3542372,2419614.6
1535385600,54.635,54.6575,54.3925,54.4975,3040488,2571117
1535400000,54.485,54.485,54.485,54.485,34344,2284652.2
1535443200,54.6625,54.6625,54.65,54.65,5960,2027565.8
1535457600,54.775,54.97,54.7025,54.8075,3604780,2207524.8
1535472000,54.8075,55.135,54.775,54.95,3935116,2159071.6
1535486400,54.9625,54.9625,54.9525,54.955,8764,1990529.8
1535544000,55.05,55.5625,54.855,55.5375,4172632,2198964
1535558400,55.545,55.865,55.4025,55.745,4815040,2229079.2
1535572800,55.75,55.9025,55.75,55.9025,2000,2043308.4
1535616000,55.775,55.775,55.775,55.775,800,1900740.8
1535630400,55.805,56.16,55.6025,56.1175,5158184,2022926.6
1535644800,56.1275,57.065,55.9575,56.2675,10056440,2525670
1535659200,56.2575,56.275,56.2575,56.275,61180,2375726.6
1535702400,56.4275,56.4275,56.4275,56.4275,12400,2227347.4
1535716800,56.575,57.2175,56.4775,56.7675,5658300,2509982.4
1535731200,56.75,57.15,56.7175,56.885,6911084,2687432.6
1535745600,56.9125,56.9125,56.9125,56.9125,400,2551136.2
1536062400,57.0975,57.2925,56.66,56.9375,4107272,2756417.8
1536076800,56.93,57.1825,56.7475,57.0825,3402272,2926491.4
1536148800,57.0225,57.415,56.2775,56.8,4427812,2970763.4
1536163200,56.79875,57.2425,56.4925,56.725,4154312,3026454.6
1536177600,56.78,56.78,56.7,56.7,74236,3028449.2
1536235200,56.9,56.9,55.33,55.88,5514984,3303900.4
1536249600,55.8775,55.97,55.585,55.7775,4657320,3356527.4
1536264000,55.775,55.8225,55.775,55.8225,1600,3159851.6
1536307200,55.8375,55.8375,55.8375,55.8375,2400,3159533.4
1536321600,55.6475,56.3425,55.385,56.145,4145780,3158190.8
1536336000,56.1475,56.21,55.1775,55.35625,7012460,3268061.8
1536350400,55.325,55.325,55.325,55.325,1800,3268051.8
1536566400,55.5875,55.5875,55.5875,55.5875,1600,3268091.8
1536580800,55.575,55.575,54.1175,54.835,4480840,3234224.6
1536595200,54.84,54.84,54.205,54.6175,3621968,2912501
1536609600,54.5625,54.5625,54.5625,54.5625,9200,2909902
1536667200,54.605,55.7325,54.14,55.7225,3595076,3089035.8
1536681600,55.7225,56.0725,55.7075,55.9725,5475592,3079900.4
1536753600,56.185,56.25,54.96,55.2075,4154896,2942091
1536768000,55.225,56.1,54.975,55.2575,4615828,3172862.4
1536782400,55.245,55.2525,55.24,55.2525,4508,2967724.2
1536825600,55.65,55.7125,55.65,55.7125,12400,2798230.6
1536840000,55.6725,56.955,55.6425,56.895,4976680,2825674
1536854400,56.89,57.0875,56.265,56.5975,4093132,2822615
1536868800,56.67,56.735,56.67,56.7175,5600,2819183.2
1536912000,56.765,56.765,56.765,56.765,800,2543474
1536926400,56.83,56.8325,56.02,56.1225,2968284,2459022.2
1536940800,56.125,56.15,55.6425,55.91,3573028,2637593.6
1536955200,55.9125,55.96,55.9125,55.96,9208,2637934
1537171200,55.475,55.595,55.475,55.595,8768,2431083.4
1537185600,55.4725,55.73,54.8125,54.9875,3463000,2253610.4
1537200000,54.99,55.1375,54.32,54.4725,5091076,2508074.2
1537214400,54.465,54.5175,54.03,54.0625,8960,2508442.2
1537272000,54.625,55.4525,54.285,54.9075,4270136,2497907
1537286400,54.905,54.9975,54.545,54.56,3461264,2489871.8
1537300800,54.5425,54.5425,54.5425,54.5425,3908,2489607.2
1537358400,54.5225,54.89,53.825,54.5225,3778260,2498766.4
1537372800,54.515,54.6925,54.3375,54.58,2824192,2366196.4
1537430400,54.8375,54.95,54.8375,54.925,12036,2159053.4
1537444800,54.9375,55.57,54.8025,55.325,3126408,2084582.4
1537459200,55.325,55.325,55,55,3217424,2245228.2
1537473600,55,55,55,55,612,2244638.8
1537516800,55.05,55.05,55.05,55.05,824,1995846
1537531200,55.0925,55.3375,54.59625,54.8375,3072716,1944825.2
1537545600,54.8375,54.9925,54.3225,54.4125,5351444,2212117.4
1537560000,54.4025,54.4325,54.3775,54.4125,60372,2215096
1537776000,54.1475,54.25,54.1475,54.25,2000,2066781.8
1537790400,54.25,55.0475,54.165,55.0225,2107636,1993512.2
1537804800,55.025,55.3125,54.905,55.2075,2378020,2111952.8
1537819200,55.21,55.21,55.21,55.21,1420,2111585.4
1537862400,55.3425,55.3425,55.235,55.235,1200,1938495.4
1537876800,55.275,55.7,54.845,55.6275,1967876,1782335.4
1537891200,55.6325,55.6725,55.4175,55.5525,2142644,1889019.6
1537905600,55.55,55.58,55.55,55.58,2592,1675642.4
1537963200,55.455,55.935,55.27,55.705,1437712,1574464.8
1537977600,55.71,55.7725,54.9575,55.1375,2723192,1710429
1537992000,55.1325,55.2,55.13,55.2,5016,1521766.8
1538035200,55.7725,55.925,55.7725,55.925,3600,1380737.2
1538049600,55.915,56.48,55.8625,56.3325,2253772,1492824
1538064000,56.3375,56.61,56.1625,56.2725,3375980,1505302.6
1538078400,56.185,56.185,56.1825,56.1825,800,1344471.4
1538121600,55.95,55.9925,55.95,55.9725,1600,1344520.8
1538136000,56.1,56.4575,56.0175,56.27,2252984,1457128.8
1538150400,56.2575,56.4575,56.12,56.44,3373632,1472174.6
1538164800,56.4375,56.45,56.4375,56.45,16988,1205451.8
1538380800,57.025,57.0775,56.955,56.955,22292,1203547.8
1538395200,56.9275,57.3525,56.8575,57.21,1938484,1300372
1538409600,57.215,57.215,56.5875,56.8175,2267940,1308387.2
1538424000,56.825,56.825,56.825,56.825,400,1189506.2
1538481600,56.725,57.46,56.67,57.455,2399128,1309391.6
1538496000,57.46,57.5,56.98,57.325,2901852,1454424.2
1538568000,57.605,58.3625,57.445,58.1775,3471512,1529606
1538582400,58.1875,58.2325,57.895,58.0075,3048176,1574882.6
1538596800,58.0075,58.0075,58,58,11200,1575313
1538640000,57.7875,57.795,57.7875,57.795,1200,1503487.4
1538654400,57.65,58.0875,56.955,57.0475,4663152,1600485.4
1538668800,57.035,57.215,56.685,56.9675,4312892,1815879.2
1538726400,56.945,56.945,56.945,56.945,800,1815739.2
1538740800,56.9775,57.0425,55.8925,55.975,3248592,1865480.2
1538755200,55.9825,56.3375,55.1575,56.0175,3555808,1874471.6
1538769600,56.12,56.12,56.12,56.12,2400,1874551.6
1538985600,56.05,56.0625,56.05,56.0625,3228,1874633
1539000000,56.0825,56.0825,55.055,55.39,3490584,1936513
1539014400,55.385,56.195,55.145,55.94,2781720,1906917.4
1539028800,55.9925,55.995,55.9875,55.9875,1924,1906164.2
1539072000,55.565,55.565,55.565,55.565,400,1905069.6
1539086400,55.52,56.7625,55.52,56.6375,3671840,1991737.4
1539100800,56.645,56.815,56.205,56.7175,2381384,1997409.6
1539115200,56.7125,56.7125,56.695,56.695,960,1997437.6
1539172800,56.53,56.585,55.5475,55.8475,2617128,2008337.6
1539187200,55.835,55.9875,54.015,54.12,4948816,2110685.8
1539201600,54.095,54.095,53.7125,53.7125,6960,1937458.2
1539244800,53.17,53.17,53.17,53.17,400,1785069.4
1539259200,53.3075,54.87,53.2225,54.185,4189476,1993983.2
1539273600,54.1925,54.6875,53.085,53.62,6239096,2305878
1539288000,53.875,53.875,53.875,53.875,800,2072760.4
1539331200,54.7675,54.815,54.7675,54.775,1624,1857197
1539345600,54.7975,55.5575,54.5025,54.7675,3220680,2018191
1539360000,54.7575,55.72,54.2125,55.54,4064392,2058981
1539374400,55.6325,55.6325,55.6225,55.625,7600,1881570.6
1539590400,54.9875,55.4225,54.9875,55.4225,4800,1881690.6
1539604800,55.425,55.445,54.435,54.5225,3145116,2038785
1539619200,54.52,54.9575,54.32,54.325,3717912,2050151.4
1539633600,54.32,54.32,54.2575,54.2575,1244,1911127.6
1539676800,54.545,54.6625,54.545,54.6625,800,1911071.4
1539691200,54.745,55.0575,54.205,55.0425,2731376,2047620.2
1539705600,55.055,55.7325,54.8325,55.53,3006396,2014348
1539720000,55.4225,55.7875,55.4225,55.7875,8660,1895711.8
1539777600,55.4625,55.645,54.8375,55.2575,2630128,2027170.2
1539792000,55.27,55.655,54.99,55.295,2536008,2023114.2
1539806400,55.3425,55.3425,55.0825,55.0825,4000,1775873.4
1539849600,54.9075,54.925,54.86,54.925,15948,1776322.8
1539864000,54.665,54.9325,53.97,54.095,3253248,1938965.2
1539878400,54.065,54.5175,53.72,54.0425,3882016,1923592.2
1539892800,54.005,54.055,54.005,54.05,18388,1612556.8
1539936000,54.5375,54.625,54.5375,54.625,1200,1612576.8
1539950400,54.6975,55.315,54.4125,54.9125,2891564,1757073.8
1539964800,54.94,55.05,54.36,54.815,3689816,1780530.6
1539979200,54.81,54.85,54.8,54.8,8800,1577751
1540195200,55.3,55.3,55.3,55.3,400,1577391
1540209600,55.1225,55.835,54.735,55.465,2591856,1706743.8
1540224000,55.4875,55.5925,55.07,55.1525,3455208,1722248.4
1540238400,55.14,55.14,55.13,55.13,800,1536392.8
1540281600,54.425,54.425,54.0875,54.115,2800,1536470.6
1540296000,54.0125,54.5075,53.6875,54.2125,3587776,1715819.4
1540310400,54.245,55.8125,54.2325,55.685,3459892,1752245.2
1540324800,55.65,55.7875,55.6375,55.6375,7480,1602299.4
1540368000,55.44,55.6725,55.44,55.6725,5464,1602139.6
1540382400,55.735,56.0575,54.7375,55.385,3271588,1634212.6
1540396800,55.3675,55.4125,53.635,53.825,5104064,1762615.4
1540411200,53.7575,54.225,53.7575,54.1875,11124,1762971.6
1540468800,54.4175,55.0725,54.2025,54.865,2686112,1896479.8
1540483200,54.8775,55.34,54.5475,54.9525,3366956,1902165.2
1540497600,54.875,55.1125,54.1,54.9425,5600,1708344.4
1540540800,53.9,54.025,53.9,54.025,800,1707465
1540555200,53.9825,54.4525,53.175,54.085,3878200,1901315
1540569600,54.085,55.045,53.6525,54.01,4723936,1992933.6
1540584000,54.0125,54.2125,54.0125,54.1475,44492,1810667.4
1540800000,54.9475,54.9475,54.8275,54.8275,800,1810267.4
1540814400,54.875,54.9175,53.97,54,2759860,1948240.4
1540828800,54.0025,54.2775,51.7625,53.135,5816844,2109489.8
1540843200,53,53.04,52.98,53.035,46764,1939067.6
1540900800,53.435,53.795,52.32625,53.2025,2226964,2050375.8
1540915200,53.2275,53.515,52.7125,53.3375,3332396,2216855.6
1540929600,53.56,53.6375,53.2625,53.6375,10400,2037986.8
1540972800,53.775,53.8425,53.775,53.8425,2800,1865132.2
1540987200,54,54.975,54,54.6375,2677472,1998631.8
1541001600,54.6325,55.1075,54.4625,54.7125,5423676,2269542.4
1541016000,54.6975,54.705,54.5325,54.5325,5200,2106223
1541059200,54.975,55,54.96,54.9625,20800,1852059.8
1541073600,54.9975,55,54.2025,54.82,2820256,1992516.4
1541088000,54.83,55.59,54.5625,55.515,3650268,2040724.2
1541102400,55.5875,55.7675,51.32,51.925,1076552,1926204
1541145600,52.75,52.78,52.1,52.3725,86432,1930245.6
1541160000,52.335,53.41,51.6,51.8225,7490816,2304746.4
1541174400,51.8025,52.0025,51.3575,51.7725,4838128,2352742.8
1541188800,51.715,51.72,51.4175,51.7,19816,2117536.8
1541408400,51.4,51.485,51.0025,51.075,16660,2116145.2
1541422800,50.95,51.1125,49.5425,50.39,7209732,2476591.8
1541437200,50.4,50.45,49.8925,50.39,3845852,2530891.4
1541451600,50.3525,50.415,50.3525,50.415,1700,2240134.2
1541494800,50.2275,50.335,50.2275,50.335,800,2237836
1541509200,50.245,51.17,50.1675,50.845,2245648,2238770.2
1541523600,50.8925,51.0125,50.4225,50.9825,2052504,2174775.6
1541538000,50.9675,51.0425,50.9675,51.0425,1600,2174335.6
1541581200,51.4625,51.4625,51.4625,51.4625,400,2174215.6
1541595600,51.375,51.885,51.0375,51.8625,2264720,2153578
1541610000,51.8775,52.5,51.78,52.5,2850328,2024910.6
1541624400,52.475,52.525,52.4375,52.525,3908,2024846
1541667600,52.2875,52.2875,52.2875,52.2875,400,2023826
1541682000,52.3225,52.5275,51.695,51.825,2067716,1986199
1541696400,51.82875,52.18,51.76,52.1225,2289312,1918151.2
1541710800,52.0575,52.0575,51.95,51.95,2368,1864442
1541754000,51.6,51.6,51.45,51.45,16616,1860951.2
1541768400,51.375,51.5,50.795,50.86,3066348,1639727.8
1541782800,50.8575,51.195,50.57,51.1325,3316220,1563632.4
1541797200,51.0375,51.0375,51.0325,51.0325,1200,1562701.6
1542013200,50.775,50.775,50.775,50.775,1320,1561934.6
1542027600,50.375,50.375,48.45,48.845,4879828,1445439.4
1542042000,48.8525,49.1675,48.4775,48.545,4468440,1476568.8
1542056400,48.575,48.575,48.25,48.25,14440,1477205.8
1542099600,48.5625,48.5625,48.265,48.265,3892,1477360.4
1542114000,48.1975,49.2925,47.8225,48.68,5822948,1656225.4
1542128400,48.695,48.805,47.9825,48.0575,4481708,1777685.6
1542186000,47.935,47.935,47.9125,47.9125,800,1777645.6
1542200400,48.1,48.6125,46.9775,47.1925,6287832,2092017.2
1542214800,47.1925,47.225,46.485,46.6825,8184052,2387983.8
1542229200,46.95,47,46.725,46.725,6400,2245787.4
1542272400,47.05,47.105,47.0275,47.1,3236,2245753.8
1542286800,47.0375,47.72,46.725,47.5625,4565980,2474032.8
1542301200,47.56,47.985,47.225,47.855,5205396,2630916.8
1542315600,47.8375,47.8375,47.525,47.5625,8592,2516880.8
1542358800,47.4775,47.4775,47.4775,47.4775,400,2516782.4
1542373200,47.375,48.7375,47.3325,48.2125,4051368,2718520
1542387600,48.2125,48.6375,48.065,48.3875,4745088,2802457
1542402000,48.48,48.48,48.48,48.48,1200,2636706
1542618000,47.6125,47.65,47.46,47.5625,3600,2636826
1542632400,47.595,47.675,46.4075,46.5675,4425736,2858046.8
1542646800,46.5625,46.77125,46.25,46.465,4938236,2860967.2
1542661200,46.4625,46.525,46.4625,46.5,13300,2638210.2
1542704400,45.8525,45.8525,45.2625,45.2625,6120,2637794.2
1542718800,45.165,45.325,43.8775,45.17,8874068,3081303
1542733200,45.1675,45.3675,43.9625,44.2225,7060052,3143158.2
1542790800,44.375,44.78,44.305,44.7575,5964,2919371
1542805200,44.7825,45.0675,44.27,44.4375,3497520,3094207
1542819600,44.4475,44.5925,44.1375,44.1925,2616352,2910633
1542834000,44.1825,44.1825,44.15,44.15,6000,2501730.4
1542963600,43.825,43.825,43.825,43.825,400,2501430.4
1542978000,43.66,44.135,43.1775,43.2125,3247116,2663624.4
1542992400,43.2075,43.3275,42.98,43,1403696,2505510.2
1543006800,42.9975,43.0275,42.9925,43.0125,7112,2245596
1543222800,43.77,43.77,43.5725,43.6125,5200,2245426.4
1543237200,43.635,43.735,42.84,42.9375,3210536,2405933.2
1543251600,42.94,43.6575,42.565,43.655,3516780,2379203.8
1543266000,43.6525,43.6525,42.7125,42.725,104580,2147178.4
1543309200,42.95,42.95,42.72,42.75,12400,2147738.4
1543323600,42.7575,43.6925,42.725,43.5,3770980,2336107.4
1543338000,43.4975,43.5725,43.11,43.5625,3091348,2269388
1543352400,43.56,43.8,43.56,43.8,8528,2022902.6
1543395600,44.0375,44.09,44.0025,44.0025,12088,2022842
1543410000,44.0325,44.21,43.735,44.025,2733392,2159205.6
1543424400,44.0275,45.315,44.0275,45.25,5232760,1977140.2
1543438800,45.265,45.425,45.2625,45.4125,39788,1626127
1543482000,45.3075,45.36,45.25,45.36,6000,1626128.8
1543496400,45.4225,45.6925,44.425,44.7325,3698476,1636176.6
1543510800,44.7375,45.0925,44.4825,44.885,3753612,1693039.6
1543525200,44.855,44.855,44.855,44.855,400,1692759.6
1543568400,44.59,44.65,44.59,44.65,2708,1692875
1543582800,44.7125,45.0825,44.4025,44.5575,2182828,1639660.6
1543597200,44.5525,44.8275,44.26,44.6525,4391032,1789027.4
1543827600,46.05,46.095,46.05,46.06,1200,1788731.8
1543842000,46.1375,46.1675,45.3075,45.35,3461684,1961556
1543856400,45.3575,46.23,45.3575,46.225,3757828,1988920.6
1543870800,46.18,46.18,45.7875,45.825,12088,1813686
1543914000,45.375,45.375,45.2625,45.2625,3600,1808637
1543928400,45.28,45.595,45.105,45.1275,2307032,1923368.6
1543942800,45.125,45.1525,44.0675,44.185,4836536,1976646.4
1543957200,44.1825,44.1825,43.975,43.975,10108,1822584.4
1544086800,43.0625,43.0625,43.035,43.035,1600,1822238
1544101200,43.18,43.25,42.6075,43.1075,4872200,2065243.6
1544115600,43.105,43.695,42.9125,43.69,4120772,2134612.6
1544130000,43.5975,43.665,43.5975,43.665,2800,1873114.6
1544173200,43.325,43.325,43.325,43.325,800,1871165.2
1544187600,43.75,43.77,42.5225,42.535,3547644,2048247.4
1544202000,42.52625,42.865,42.075,42.1075,5634148,2145031
1544216400,42.1025,42.1675,42.1025,42.1375,5040,1957602.4
1544446800,42.05,42.05,40.9375,41.2725,7145132,2314839
1544461200,41.2675,42.5175,41.105,42.4025,6218088,2625608
1544475600,42.47,42.535,42.47,42.535,1600,2516546.6
1544518800,42.905,42.925,42.8,42.84,2924,2297141.2
1544533200,42.8075,42.9875,41.9425,42.55,4143348,2504248.6
1544547600,42.54,42.54,41.75,42.1475,4414604,2551894.6
1544562000,42.1575,42.2,42.1575,42.2,16244,2364815.4
1544605200,42.575,42.575,42.575,42.575,9104,2364666.2
1544619600,42.5,42.885,42.295,42.835,2868020,2507887.2
1544634000,42.835,42.9775,42.2575,42.2725,3834348,2584253
1544648400,42.2525,42.295,42.2525,42.295,5992,2342725.8
1544706000,42.5725,43.14,42.4025,42.8325,3349364,2509688.6
1544720400,42.8125,42.885,42.465,42.7075,3455816,2682399.4
1544734800,42.71,42.71,42.6075,42.6075,3884,2438983.6
1544778000,42.25,42.25,42.25,42.25,800,2232985
1544792400,42.1875,42.35,41.5075,41.7025,4263364,2446013.2
1544806800,41.695,41.8675,41.32,41.35,5664308,2729188.6
1544821200,41.37,41.37,41.3375,41.37,85680,2556090.4
1545037200,41.33,41.33,41.33,41.33,400,2274403
1545051600,41.275,42.0875,41.1925,42.01,3777504,2463026.2
1545066000,42.0125,42.0675,40.6825,41.0525,6784308,2444985
1545080400,41.025,41.175,40.9875,41.175,25600,2135360.6
1545138000,41.3425,41.58,41.17,41.3975,2998816,2285221.4
1545152400,41.3975,41.88,41.1,41.4525,4430484,2506599.4
1545166800,41.545,41.545,41.2375,41.3725,1600,2299512
1545224400,41.5775,41.8575,41.2425,41.6425,2401780,2198870.8
1545238800,41.645,41.815,39.785,40.19,8687240,2632420.6
1545253200,40.2875,40.2875,40.2875,40.2875,400,2631985.4
1545296400,40.35,40.35,40.2875,40.2875,1244,2488646.6
1545310800,40.205,40.515,39.665,39.8475,5875044,2590681.4
1545325200,39.8475,39.91,38.825,39.2175,11625344,3171649
1545339600,39.2075,39.5,39.2075,39.5,86676,3008514.6
1545382800,39.335,39.365,39.3275,39.365,1600,2835803.8
1545397200,39.39,39.5475,38.5475,38.605,5991788,3135199
1545411600,38.6025,38.6075,37.41,37.7,8263588,3548338.4
1545426000,37.7325,37.7325,37.5825,37.6,195620,3344951.2
1545642000,37.5,37.5,37.2875,37.31,1644,3061818
1545656400,37.2125,37.8775,36.815,37.1375,5192020,3317135
1545670800,37.155,37.255,36.6425,36.6425,1340356,3384132.8
1545829200,37.0275,37.6875,36.6825,37.6875,5456840,3468099.6
1545843600,37.68,39.305,37.6375,39.2875,7816440,3519706.2
1545858000,39.23,39.315,39.075,39.075,21304,3519491.4
1545901200,38.6925,38.75,38.6925,38.75,800,3369590.6
1545915600,38.855,39.0325,37.8375,38.1475,5339520,3415042.4
1545930000,38.1425,39.1925,37.52,39.1175,6404776,3735201.2
1545944400,39.04,39.1875,38.95,38.95,34012,3616812.8
1545987600,39.325,39.325,39.1625,39.275,2000,3182550.8
1546002000,39.315,39.4125,38.6375,39.23,4520456,3408553.6
1546016400,39.245,39.63,38.82,39.0425,5281120,3672547.4
1546030800,39.125,39.125,39.125,39.125,7200,3379155.2
1546246800,39.6,39.625,39.6,39.625,800,2797928
1546261200,39.625,39.8325,39.1275,39.4925,2756288,2931408.6
1546275600,39.4975,39.735,39.145,39.4375,3305644,3096610.8
1546290000,39.4,39.4475,39.4,39.4475,936,2797068.2
1546419600,38.705,38.75,38.6725,38.715,9300,2384353.8
1546434000,38.61,39.605,38.5625,39.2575,3394072,2544276.4
1546448400,39.265,39.7125,39.1875,39.47,3491536,2718771
1546462800,37.3575,37.5,36.19,36.49,231672,2470753.6
1546506000,36.0125,36.255,36.0075,36.25,58976,2406684.6
1546520400,36.1625,36.475,35.5225,36.1825,9612184,2614451.8
1546534800,36.1825,36.4275,35.5,35.52125,5237956,2485527.6
1546549200,35.535,35.6325,35.535,35.55,5980,2484761.4
1546592400,36,36.005,36,36.0025,20068,2485724.8
1546606800,36.0275,36.9925,35.9025,36.7825,5156576,2476577.6
1546621200,36.775,37.13,36.715,37.0675,4819316,2397304.6
1546635600,37.065,37.065,37.0425,37.0475,4796,2395843.8
1546851600,37.0725,37.0725,37.0375,37.0375,1400,2395813.8
1546866000,37,37.2075,36.4775,36.81,6088860,2474234
1546880400,36.815,37.1,36.555,36.9575,4917812,2456068.6
1546894800,37.0125,37.0125,37.01,37.01,964,2455756.8
1546938000,37.1625,37.1625,37.1425,37.1425,804,2455757
1546952400,37.1,37.555,37.1,37.3775,3758452,2505865.2
1546966800,37.37,37.95,37.3575,37.695,3896228,2535394.4
1546981200,37.6875,37.6875,37.67,37.6875,8444,2535769.8
1547024400,38.0825,38.0875,37.85,37.895,39260,2537267.8
1547038800,37.915,38.5075,37.4175,38.4575,5772672,2656197.8
1547053200,38.4575,38.63,38.2325,38.335,4067240,2684983
1547067600,38.3275,38.3275,38.325,38.3275,16204,2674209.6
1547110800,38.06,38.06,37.9975,37.9975,1200,2671320.8
1547125200,38.05,38.265,37.7175,38.25,3295580,2355490.6
1547139600,38.2475,38.49,38.08,38.445,3165008,2251843.2
1547154000,38.45,38.5575,38.425,38.5575,116488,2257368.6
1547197200,38.4625,38.4625,38.45,38.45,5320,2256631.2
1547211600,38.25,38.4175,37.9625,38.09,2696724,2133638.6
1547226000,38.0875,38.17,37.87875,38.065,2866356,2035990.6
1547240400,38.055,38.065,38.055,38.065,12788,2036390.2
1547456400,37.685,37.685,37.685,37.685,400,2036340.2
1547470800,37.775,37.8125,37.305,37.4375,3902604,1927027.4
1547485200,37.44,37.6975,37.37,37.495,3055644,1833919
1547499600,37.5,37.5,37.5,37.5,800,1833910.8
1547557200,37.6425,38.1525,37.5125,38.1325,2731120,1970426.6
1547571600,38.13625,38.3475,37.96,38.275,3391292,1952068.6
1547629200,38.2875,38.2875,38.2875,38.2875,800,1757297.2
1547643600,38.3025,38.965,38.24,38.695,2942284,1903989.2
1547658000,38.695,38.85,38.63,38.725,2437100,2023881.2
1547672400,38.5325,38.5325,38.375,38.375,3200,1735407.6
